CD JUAREZ,36,29-Aug-11,400,73,73,0,0,73,224.83,214.33,100.00%,100.00%,95.33%,08:19,16:11
CD JUAREZ,36,06-sep-12,413,85,85,0,0,85,227.75,214.25,100.00%,100.00%,94.07%,08:52,15:28
CD JUAREZ,36,06-sep-12,414,84,84,0,0,84,215,207.42,100.00%,100.00%,96.47%,07:54,15:58
CD JUAREZ,36,06-sep-12,418,98,98,0,0,98,261.33,250.25,100.00%,100.00%,95.76%,09:17,17:48
CD JUAREZ,36,06-sep-12,419,81,80,1,0,77,264.42,250.75,98.77%,95.06%,94.83%,09:03,17:54
CD JUAREZ,36,06-sep-12,420,108,108,0,0,107,334.08,311.75,100.00%,99.07%,93.32%,07:58,20:12
CD JUAREZ,36,06-sep-12,424,87,87,0,0,82,425.75,393.5,100.00%,94.25%,92.43%,09:14,21:45
CD JUAREZ,36,06-sep-12,425,82,82,0,0,81,241.75,239.42,100.00%,98.78%,99.04%,08:37,17:45
CD JUAREZ,36,06-sep-12,426,91,91,0,0,91,209.92,185.92,100.00%,100.00%,88.57%,07:47,20:01
CD JUAREZ,36,06-sep-12,500,6,6,0,0,6,1710.5,1648,100.00%,100.00%,96.35%,09:08,15:34
CD JUAREZ,36,06-sep-12,505,3,3,0,0,3,162,153.5,100.00%,100.00%,94.75%,09:41,12:01
CD JUAREZ,36,06-sep-12,510,20,20,0,0,20,434.25,432.5,100.00%,100.00%,99.60%,09:17,16:11
CD JUAREZ,36,06-sep-12,511,15,15,0,0,15,281.5,226.75,100.00%,100.00%,80.55%,09:02,15:49
CD JUAREZ,36,06-sep-12,512,14,14,0,0,14,206.67,189.17,100.00%,100.00%,91.53%,09:18,16:14
CD JUAREZ,36,06-sep-12,520,17,17,0,0,17,278.5,240.75,100.00%,100.00%,86.45%,09:06,16:24
CD JUAREZ,36,07-sep-12,400,83,83,0,0,82,252.16,241.75,100.00%,98.80%,95.87%,08:57,17:30
CD JUAREZ,36,07-sep-12,403,63,63,0,0,59,230.58,227.08,100.00%,93.65%,98.48%,08:51,19:31
CD JUAREZ,36,07-sep-12,406,73,73,0,0,72,282.58,271.33,100.00%,98.63%,96.02%,08:17,18:52
CD JUAREZ,36,07-sep-12,407,112,112,0,0,112,310.08,310.08,100.00%,100.00%,100.00%,08:24,19:02
CD JUAREZ,36,07-sep-12,408,88,88,0,0,88,263.58,254.08,100.00%,100.00%,96.40%,08:25,16:33
CD JUAREZ,36,07-sep-12,409,38,38,0,0,38,202.33,200.08,100.00%,100.00%,98.89%,09:07,15:02
CD JUAREZ,36,07-sep-12,411,72,72,0,0,72,190.92,186.83,100.00%,100.00%,97.86%,08:58,17:41
CD JUAREZ,36,07-sep-12,412,77,76,1,0,75,291.33,275.92,98.70%,97.40%,94.71%,08:08,18:45
CD JUAREZ,36,07-sep-12,413,55,55,0,0,53,396.75,377.92,100.00%,96.36%,95.25%,07:53,19:24
CD JUAREZ,36,07-sep-12,414,61,61,0,0,61,315.67,308.83,100.00%,100.00%,97.83%,08:13,15:34
CD JUAREZ,36,07-sep-12,418,76,76,0,0,75,244.92,231.42,100.00%,98.68%,94.49%,08:21,18:56
CD JUAREZ,36,07-sep-12,419,91,91,0,0,89,266.33,260.58,100.00%,97.80%,97.84%,08:10,19:08
CD JUAREZ,36,07-sep-12,420,104,104,0,0,103,251.83,246.33,100.00%,99.04%,97.82%,08:12,20:50
CD JUAREZ,36,07-sep-12,424,84,84,0,0,84,302.33,301.83,100.00%,100.00%,99.83%,12:07,20:31
CD JUAREZ,36,07-sep-12,425,85,85,0,0,85,237,235,100.00%,100.00%,99.16%,08:37,18:03
CD JUAREZ,36,07-sep-12,426,69,69,0,0,68,366.5,355.25,100.00%,98.55%,96.93%,09:13,20:58
CD JUAREZ,36,07-sep-12,500,3,3,0,0,3,623.5,650.5,100.00%,100.00%,104.33%,08:54,13:02
CD JUAREZ,36,07-sep-12,505,6,6,0,0,6,621,607.25,100.00%,100.00%,97.79%,10:35,15:45
CD JUAREZ,36,07-sep-12,510,12,12,0,0,12,311.67,295.83,100.00%,100.00%,94.92%,08:08,14:18
CD JUAREZ,36,07-sep-12,511,15,15,0,0,15,273.25,262.25,100.00%,100.00%,95.97%,08:21,14:11
CD JUAREZ,36,07-sep-12,512,17,17,0,0,17,303,299.5,100.00%,100.00%,98.84%,08:23,16:12
CD JUAREZ,36,07-sep-12,520,12,12,0,0,12,217.67,195.17,100.00%,100.00%,89.66%,08:10,13:10
CD JUAREZ,36,08-sep-12,400,72,72,0,0,71,225.5,215.5,100.00%,98.61%,95.57%,08:59,17:04
CD JUAREZ,36,08-sep-12,403,50,50,0,0,50,122.25,118.92,100.00%,100.00%,97.28%,08:49,16:59
CD JUAREZ,36,08-sep-12,406,50,50,0,0,50,440.75,415.25,100.00%,100.00%,94.21%,08:16,16:40
CD JUAREZ,36,08-sep-12,407,91,91,0,0,90,260.83,251.92,100.00%,98.90%,96.58%,08:14,19:47
CD JUAREZ,36,08-sep-12,408,84,84,0,0,84,242.58,239.08,100.00%,100.00%,98.56%,08:08,17:33
CD JUAREZ,36,08-sep-12,409,49,49,0,0,49,229.33,227.83,100.00%,100.00%,99.35%,08:41,18:15
CD JUAREZ,36,08-sep-12,411,68,68,0,0,68,257.58,238.58,100.00%,100.00%,92.62%,09:03,20:26
CD JUAREZ,36,08-sep-12,412,82,82,0,0,78,204,189,100.00%,95.12%,92.65%,09:41,17:35
CD JUAREZ,36,08-sep-12,413,79,78,0,1,78,262.92,256.58,98.73%,98.73%,97.59%,08:32,16:13
CD JUAREZ,36,08-sep-12,414,98,98,0,0,98,298,285.5,100.00%,100.00%,95.81%,07:59,17:06
CD JUAREZ,36,08-sep-12,418,87,87,0,0,87,229.75,215.92,100.00%,100.00%,93.98%,08:15,16:53
CD JUAREZ,36,08-sep-12,419,100,100,0,0,95,379.25,358.92,100.00%,95.00%,94.64%,08:36,18:46
CD JUAREZ,36,08-sep-12,420,91,91,0,0,90,288.92,278.67,100.00%,98.90%,96.45%,08:18,18:50
CD JUAREZ,36,08-sep-12,424,86,86,0,0,85,384.58,373.92,100.00%,98.84%,97.23%,09:11,20:05
CD JUAREZ,36,08-sep-12,425,68,68,0,0,67,211.75,207.75,100.00%,98.53%,98.11%,08:12,16:22
CD JUAREZ,36,08-sep-12,426,88,88,0,0,85,224.67,211.42,100.00%,96.59%,94.10%,08:38,19:28
CD JUAREZ,36,08-sep-12,500,5,5,0,0,4,1104.33,982.5,100.00%,80.00%,88.97%,09:09,16:01
CD JUAREZ,36,08-sep-12,505,5,5,0,0,5,761.33,664.67,100.00%,100.00%,87.30%,10:18,14:47
CD JUAREZ,36,08-sep-12,510,10,10,0,0,10,118,116,100.00%,100.00%,98.31%,08:57,12:47
CD JUAREZ,36,08-sep-12,511,9,9,0,0,9,93.67,93.67,100.00%,100.00%,100.00%,09:41,12:30
CD JUAREZ,36,08-sep-12,512,9,9,0,0,9,120.75,114.25,100.00%,100.00%,94.62%,08:35,12:16
CD JUAREZ,36,08-sep-12,520,8,8,0,0,8,49.17,49.17,100.00%,100.00%,100.00%,09:13,11:19
CD JUAREZ,36,02-sep-13,400,47,47,0,0,47,209.5,206.5,100.00%,100.00%,98.57%,08:06,16:48
CD JUAREZ,36,02-sep-13,403,65,65,0,0,65,290.83,290.33,100.00%,100.00%,99.83%,09:12,20:06
CD JUAREZ,36,02-sep-13,406,87,87,0,0,85,322.17,314.17,100.00%,97.70%,97.52%,08:28,19:54
CD JUAREZ,36,02-sep-13,407,87,87,0,0,84,262.33,257.91,100.00%,96.55%,98.32%,07:59,17:21
CD JUAREZ,36,02-sep-13,408,86,86,0,0,86,341.33,341,100.00%,100.00%,99.90%,09:05,17:05
CD JUAREZ,36,02-sep-13,409,25,25,0,0,25,150.5,154,100.00%,100.00%,102.33%,09:55,15:58
CD JUAREZ,36,02-sep-13,411,87,87,0,0,87,260,235.08,100.00%,100.00%,90.42%,08:25,18:55
CD JUAREZ,36,02-sep-13,412,80,80,0,0,79,383.42,361.42,100.00%,98.75%,94.26%,07:47,21:19
CD JUAREZ,36,02-sep-13,413,37,37,0,0,35,378,345.5,100.00%,94.59%,91.40%,08:19,17:38
CD JUAREZ,36,02-sep-13,414,59,59,0,0,59,383.92,381.08,100.00%,100.00%,99.26%,07:58,18:43
CD JUAREZ,36,02-sep-13,419,80,80,0,0,80,252.83,248.83,100.00%,100.00%,98.42%,09:22,16:45
CD JUAREZ,36,02-sep-13,420,91,90,1,0,90,294.66,277.41,98.90%,98.90%,94.15%,08:31,17:12
CD JUAREZ,36,02-sep-13,424,84,84,0,0,84,269.25,264.41,100.00%,100.00%,98.20%,09:08,19:31
CD JUAREZ,36,02-sep-13,425,88,88,0,0,88,275.33,263.33,100.00%,100.00%,95.64%,08:44,20:08
CD JUAREZ,36,02-sep-13,426,90,90,0,0,90,336.17,328.5,100.00%,100.00%,97.72%,08:36,18:51
CD JUAREZ,36,02-sep-13,428,17,17,0,0,17,612.25,612.25,100.00%,100.00%,100.00%,08:41,18:55
CD JUAREZ,36,02-sep-13,500,4,4,0,0,4,348.25,345.75,100.00%,100.00%,99.28%,08:29,15:17
CD JUAREZ,36,02-sep-13,505,4,4,0,0,4,344.67,344.67,100.00%,100.00%,100.00%,09:19,17:01
CD JUAREZ,36,02-sep-13,510,17,17,0,0,16,224.42,211.5,100.00%,94.12%,94.24%,08:45,15:35
CD JUAREZ,36,02-sep-13,511,17,17,0,0,17,209.75,209.75,100.00%,100.00%,100.00%,08:28,15:07
CD JUAREZ,36,02-sep-13,512,14,14,0,0,14,334.5,330.5,100.00%,100.00%,98.80%,09:40,16:25
CD JUAREZ,36,03-sep-13,400,76,76,0,0,76,326.33,326.5,100.00%,100.00%,100.05%,08:12,18:31
CD JUAREZ,36,03-sep-13,403,45,45,0,0,44,229.58,224.33,100.00%,97.78%,97.71%,09:33,21:27
CD JUAREZ,36,03-sep-13,406,69,69,0,0,69,386.75,381,100.00%,100.00%,98.51%,08:32,19:27
CD JUAREZ,36,03-sep-13,407,91,91,0,0,88,333.67,323.83,100.00%,96.70%,97.05%,08:33,19:07
CD JUAREZ,36,03-sep-13,408,89,89,0,0,89,242.42,241.58,100.00%,100.00%,99.65%,10:16,16:45
CD JUAREZ,36,03-sep-13,409,51,51,0,0,51,283.17,287.17,100.00%,100.00%,101.41%,08:47,20:12
CD JUAREZ,36,03-sep-13,411,77,77,0,0,77,343.08,310.67,100.00%,100.00%,90.55%,08:24,20:52
CD JUAREZ,36,03-sep-13,412,84,84,0,0,84,256.08,251.08,100.00%,100.00%,98.05%,08:22,17:12
CD JUAREZ,36,03-sep-13,413,68,68,0,0,66,384,377.5,100.00%,97.06%,98.31%,08:59,19:01
CD JUAREZ,36,03-sep-13,414,90,90,0,0,90,284.42,282.42,100.00%,100.00%,99.30%,08:26,19:27
CD JUAREZ,36,03-sep-13,418,97,97,0,0,97,294.17,276.42,100.00%,100.00%,93.97%,08:27,18:34
CD JUAREZ,36,03-sep-13,419,96,96,0,0,96,321,298.33,100.00%,100.00%,92.94%,08:48,17:54
CD JUAREZ,36,03-sep-13,420,79,78,1,0,78,386.08,375.92,98.73%,98.73%,97.37%,08:17,17:23
CD JUAREZ,36,03-sep-13,424,80,80,0,0,80,251.75,243.83,100.00%,100.00%,96.85%,07:48,17:43
CD JUAREZ,36,03-sep-13,425,91,91,0,0,91,344.67,347.5,100.00%,100.00%,100.82%,08:37,19:58
CD JUAREZ,36,03-sep-13,426,84,84,0,0,84,271.92,268.08,100.00%,100.00%,98.59%,08:18,17:59
CD JUAREZ,36,03-sep-13,428,17,17,0,0,17,410.25,410.25,100.00%,100.00%,100.00%,08:47,16:44
CD JUAREZ,36,03-sep-13,500,5,5,0,0,4,709.67,698.42,100.00%,80.00%,98.41%,08:36,15:46
CD JUAREZ,36,03-sep-13,505,7,7,0,0,5,784.42,698.08,100.00%,71.43%,88.99%,09:58,16:09
CD JUAREZ,36,03-sep-13,510,15,15,0,0,15,240.83,237.75,100.00%,100.00%,98.72%,08:36,15:16
CD JUAREZ,36,03-sep-13,511,20,20,0,0,20,347.33,340.5,100.00%,100.00%,98.03%,08:21,16:12
CD JUAREZ,36,03-sep-13,512,18,18,0,0,18,409.5,409.5,100.00%,100.00%,100.00%,08:53,16:44
CD JUAREZ,36,03-sep-13,520,18,18,0,0,18,370,368.5,100.00%,100.00%,99.59%,18:08,20:19
CD JUAREZ,36,04-sep-13,400,59,59,0,0,59,287.67,284.17,100.00%,100.00%,98.78%,09:02,18:47
CD JUAREZ,36,04-sep-13,403,59,59,0,0,58,237.42,224.67,100.00%,98.31%,94.63%,09:52,20:55
CD JUAREZ,36,04-sep-13,406,90,90,0,0,90,292.58,291.5,100.00%,100.00%,99.63%,08:04,19:20
CD JUAREZ,36,04-sep-13,407,91,91,0,0,91,278.08,253.33,100.00%,100.00%,91.10%,17:40,19:56
CD JUAREZ,36,04-sep-13,408,83,81,0,2,81,329,297.92,97.59%,97.59%,90.55%,08:18,16:21
CD JUAREZ,36,04-sep-13,409,41,41,0,0,41,238.42,242.92,100.00%,100.00%,101.89%,09:48,23:50
CD JUAREZ,36,04-sep-13,411,87,87,0,0,87,257,242.17,100.00%,100.00%,94.23%,08:50,19:32
CD JUAREZ,36,04-sep-13,412,69,69,0,0,69,289.75,284.75,100.00%,100.00%,98.27%,07:55,18:20
CD JUAREZ,36,04-sep-13,413,40,40,0,0,39,556.5,541,100.00%,97.50%,97.21%,10:48,20:39
CD JUAREZ,36,04-sep-13,414,68,64,0,4,64,285.58,283.58,94.12%,94.12%,99.30%,09:25,19:33
CD JUAREZ,36,04-sep-13,418,73,73,0,0,73,416,396.67,100.00%,100.00%,95.35%,10:31,21:40
CD JUAREZ,36,04-sep-13,419,81,81,0,0,81,352.42,352.42,100.00%,100.00%,100.00%,08:57,18:32
CD JUAREZ,36,04-sep-13,420,85,85,0,0,85,273.58,264.08,100.00%,100.00%,96.53%,08:57,16:34
CD JUAREZ,36,04-sep-13,424,86,85,1,0,85,265.5,263.33,98.84%,98.84%,99.18%,08:47,19:27
CD JUAREZ,36,04-sep-13,425,78,78,0,0,78,246.67,245.17,100.00%,100.00%,99.39%,09:02,18:02
CD JUAREZ,36,04-sep-13,426,80,80,0,0,80,304.58,289.58,100.00%,100.00%,95.08%,08:24,18:15
CD JUAREZ,36,04-sep-13,428,16,16,0,0,16,552,552,100.00%,100.00%,100.00%,09:07,17:19
CD JUAREZ,36,04-sep-13,500,4,4,0,0,3,529.33,412.83,100.00%,75.00%,77.99%,08:49,14:51
CD JUAREZ,36,04-sep-13,505,5,5,0,0,5,243.92,232.92,100.00%,100.00%,95.49%,08:38,15:09
CD JUAREZ,36,04-sep-13,510,16,16,0,0,15,242.75,226.92,100.00%,93.75%,93.48%,07:52,14:27
CD JUAREZ,36,04-sep-13,511,14,14,0,0,14,325.17,319,100.00%,100.00%,98.10%,08:29,13:16
CD JUAREZ,36,04-sep-13,512,14,14,0,0,14,247,243.5,100.00%,100.00%,98.58%,17:18,17:49
CD JUAREZ,36,04-sep-13,520,15,15,0,0,14,347,340.75,100.00%,93.33%,98.20%,08:31,16:11
CD JUAREZ,36,05-sep-13,400,82,81,0,1,81,303.75,290.83,98.78%,98.78%,95.75%,08:16,18:07
CD JUAREZ,36,05-sep-13,403,40,40,0,0,39,164.25,156.75,100.00%,97.50%,95.43%,09:08,18:01
CD JUAREZ,36,05-sep-13,406,69,69,0,0,69,490.42,480.92,100.00%,100.00%,98.06%,08:30,20:27
CD JUAREZ,36,05-sep-13,407,89,89,0,0,86,303.67,289.08,100.00%,96.63%,95.20%,08:05,19:34
CD JUAREZ,36,05-sep-13,408,93,93,0,0,93,295.75,289.17,100.00%,100.00%,97.78%,07:49,16:56
CD JUAREZ,36,05-sep-13,409,51,51,0,0,51,255.58,257.58,100.00%,100.00%,100.78%,07:55,19:43
CD JUAREZ,36,05-sep-13,411,77,77,0,0,77,375.33,363.67,100.00%,100.00%,96.89%,09:10,21:03
CD JUAREZ,36,05-sep-13,412,72,72,0,0,72,376.17,370.67,100.00%,100.00%,98.54%,08:22,17:55
CD JUAREZ,36,05-sep-13,414,90,90,0,0,90,271.83,269.33,100.00%,100.00%,99.08%,08:32,20:00
CD JUAREZ,36,05-sep-13,418,82,82,0,0,82,213.17,201,100.00%,100.00%,94.29%,08:28,19:32
CD JUAREZ,36,05-sep-13,419,73,73,0,0,73,254.42,249.92,100.00%,100.00%,98.23%,08:23,15:57
CD JUAREZ,36,05-sep-13,420,70,70,0,0,70,398.67,390.17,100.00%,100.00%,97.87%,08:14,16:45
CD JUAREZ,36,05-sep-13,424,77,77,0,0,77,209.75,212.92,100.00%,100.00%,101.51%,08:31,17:40
CD JUAREZ,36,05-sep-13,425,58,58,0,0,58,278.42,273.58,100.00%,100.00%,98.26%,08:30,19:08
CD JUAREZ,36,05-sep-13,426,94,93,1,0,93,317.67,301.67,98.94%,98.94%,94.96%,08:47,19:10
CD JUAREZ,36,05-sep-13,428,11,11,0,0,11,255,247,100.00%,100.00%,96.86%,07:57,15:08
CD JUAREZ,36,05-sep-13,500,3,3,0,0,3,808.33,913.33,100.00%,100.00%,112.99%,09:04,13:38
CD JUAREZ,36,05-sep-13,505,4,4,0,0,4,238.67,228.67,100.00%,100.00%,95.81%,09:03,15:01
CD JUAREZ,36,05-sep-13,510,17,17,0,0,17,425.08,431.83,100.00%,100.00%,101.59%,09:13,16:54
CD JUAREZ,36,05-sep-13,511,17,17,0,0,17,364.83,362.58,100.00%,100.00%,99.38%,08:27,16:48
CD JUAREZ,36,05-sep-13,512,17,17,0,0,17,304.75,302.25,100.00%,100.00%,99.18%,08:46,15:36
CD JUAREZ,36,05-sep-13,520,16,16,0,0,16,257.42,255.17,100.00%,100.00%,99.13%,08:46,17:54
CD JUAREZ,36,06-sep-13,400,54,53,0,1,53,370.25,363.75,98.15%,98.15%,98.24%,08:29,18:34
CD JUAREZ,36,06-sep-13,403,43,42,0,1,41,314.42,306.92,97.67%,95.35%,97.61%,09:17,18:22
CD JUAREZ,36,06-sep-13,406,89,89,0,0,87,308.33,308,100.00%,97.75%,99.89%,08:29,19:15
CD JUAREZ,36,06-sep-13,407,84,84,0,0,81,277,249.67,100.00%,96.43%,90.13%,08:48,18:28
CD JUAREZ,36,06-sep-13,408,85,85,0,0,85,346.83,342.5,100.00%,100.00%,98.75%,08:48,16:56
CD JUAREZ,36,06-sep-13,409,31,31,0,0,31,207.08,207.58,100.00%,100.00%,100.24%,08:06,17:33
CD JUAREZ,36,06-sep-13,411,91,91,0,0,91,273.41,256.08,100.00%,100.00%,93.66%,09:11,20:51
CD JUAREZ,36,06-sep-13,412,65,65,0,0,63,484.17,466.83,100.00%,96.92%,96.42%,07:50,18:20
CD JUAREZ,36,06-sep-13,413,33,33,0,0,33,357,356.25,100.00%,100.00%,99.79%,10:20,17:13
CD JUAREZ,36,06-sep-13,414,76,73,3,0,70,312.33,301.5,96.05%,92.11%,96.53%,08:28,19:52
CD JUAREZ,36,06-sep-13,418,74,73,1,0,73,265.83,247.67,98.65%,98.65%,93.17%,08:44,19:13
CD JUAREZ,36,06-sep-13,419,90,90,0,0,90,358.67,344.25,100.00%,100.00%,95.98%,08:25,17:22
CD JUAREZ,36,06-sep-13,420,85,85,0,0,85,267.08,255.75,100.00%,100.00%,95.76%,08:15,17:09
CD JUAREZ,36,06-sep-13,424,93,93,0,0,92,327.58,317.91,100.00%,98.92%,97.05%,09:04,21:10
CD JUAREZ,36,06-sep-13,425,78,78,0,0,78,337.75,329.42,100.00%,100.00%,97.53%,08:02,17:18
CD JUAREZ,36,06-sep-13,426,89,89,0,0,89,428,416.67,100.00%,100.00%,97.35%,08:43,20:51
CD JUAREZ,36,06-sep-13,428,20,20,0,0,20,484,479,100.00%,100.00%,98.97%,07:39,15:50
CD JUAREZ,36,06-sep-13,500,3,3,0,0,3,295.33,420.83,100.00%,100.00%,142.49%,07:17,12:57
CD JUAREZ,36,06-sep-13,505,5,5,0,0,4,347.58,271.08,100.00%,80.00%,77.99%,08:22,15:35
CD JUAREZ,36,06-sep-13,510,14,14,0,0,13,243.42,225,100.00%,92.86%,92.43%,08:52,13:40
CD JUAREZ,36,06-sep-13,511,14,14,0,0,14,268.75,265.75,100.00%,100.00%,98.88%,07:52,15:13
CD JUAREZ,36,06-sep-13,512,14,14,0,0,14,341.17,337.83,100.00%,100.00%,99.02%,08:36,15:41
CD JUAREZ,36,06-sep-13,520,14,14,0,0,14,356.17,352.67,100.00%,100.00%,99.02%,08:23,16:55
CD JUAREZ,36,07-sep-13,400,83,82,0,1,82,370.75,365.17,98.80%,98.80%,98.49%,08:52,19:04
CD JUAREZ,36,07-sep-13,403,41,40,1,0,40,209.92,216.42,97.56%,97.56%,103.10%,09:31,19:20
CD JUAREZ,36,07-sep-13,406,62,62,0,0,61,427.42,423.92,100.00%,98.39%,99.18%,08:03,19:30
CD JUAREZ,36,07-sep-13,407,90,90,0,0,87,328.5,319.83,100.00%,96.67%,97.36%,08:28,19:36
CD JUAREZ,36,07-sep-13,408,89,89,0,0,89,276.17,272.67,100.00%,100.00%,98.73%,08:16,16:25
CD JUAREZ,36,07-sep-13,409,50,50,0,0,50,227.75,230.25,100.00%,100.00%,101.10%,08:13,17:19
CD JUAREZ,36,07-sep-13,411,77,77,0,0,77,290.42,285.17,100.00%,100.00%,98.19%,08:31,19:31
CD JUAREZ,36,07-sep-13,412,80,79,1,0,75,450.5,435.83,98.75%,93.75%,96.74%,09:06,21:18
CD JUAREZ,36,07-sep-13,413,63,63,0,0,62,431.92,410.75,100.00%,98.41%,95.10%,09:40,18:36
CD JUAREZ,36,07-sep-13,414,91,91,0,0,89,316.83,311.83,100.00%,97.80%,98.42%,09:54,20:42
CD JUAREZ,36,07-sep-13,418,86,86,0,0,86,233.75,213,100.00%,100.00%,91.12%,09:09,19:38
CD JUAREZ,36,07-sep-13,419,87,87,0,0,87,358.42,349.75,100.00%,100.00%,97.58%,08:35,19:42
CD JUAREZ,36,07-sep-13,420,75,74,1,0,74,322.08,321.58,98.67%,98.67%,99.84%,08:39,17:56
CD JUAREZ,36,07-sep-13,424,77,77,0,0,77,271.91,273.75,100.00%,100.00%,100.68%,08:51,18:53
CD JUAREZ,36,07-sep-13,425,85,68,0,17,68,339.16,307.08,80.00%,80.00%,90.54%,09:24,20:11
CD JUAREZ,36,07-sep-13,426,90,89,1,0,88,307.58,297.75,98.89%,97.78%,96.80%,09:06,18:26
CD JUAREZ,36,07-sep-13,428,12,12,0,0,11,297.25,287.25,100.00%,91.67%,96.64%,07:11,14:56
CD JUAREZ,36,07-sep-13,500,4,4,0,0,4,627.75,626.75,100.00%,100.00%,99.84%,08:52,15:38
CD JUAREZ,36,07-sep-13,505,4,4,0,0,4,288.83,288.33,100.00%,100.00%,99.83%,08:38,14:45
CD JUAREZ,36,07-sep-13,510,17,17,0,0,17,254.42,251.42,100.00%,100.00%,98.82%,08:24,14:46
CD JUAREZ,36,07-sep-13,511,18,18,0,0,18,218.83,215.33,100.00%,100.00%,98.40%,08:56,14:23
